） ； 将 CD24+CD44+ 细胞
生长 ， 可 连续 传代
传代 并 能 再次 形成
球 ； 将 102 个
） ， 将 103 个
移植 瘤中 部分 细胞 表达
荧光 检测 证实 CD24+CD44+ 细胞
Blank Blank 结论 ： 所
特性 ， 可 作为 今后
干 细胞 研究 的 实验
表达 于 多 种 恶性 肿瘤
抗肿瘤药 物 研究 的 新靶点
Blank 本 研究 观察 经点
本 研究 观察 经点 突变
并 初步 探讨 其 分子
Blank Blank 结论 ： 重组
RORα ） 可能 参与 肿瘤
实验室 前期 研究 发现 ，
前期 研究 发现 ， 二
DADS ） 可 抑制 人
增殖 作用 可能 与 诱导
， 本 研究 采用 miRNA
表达 ， 观察 其 对
： 首先 将 RORαmiRNA 转染
Westernblot 结果 显示 ， 转染
0.05 ） 明显 低于 未
MTT 结果 显示 ， U251
0.20 ） 明显 高于 DADS
Blank Blank 结论 ： miRNA
α 表达 可 促进 U251
作用 ， 说明 ROR α
： 有 研究 发现 ，
有 研究 发现 ， 肝癌
） 在 多种 肿瘤 中低
中低 表达 或 不 表达
等 的 研究 甚少 ，
人 卵巢癌 多 药 耐药
OVCAR-3 ， 观察 转染 前后
方法 ： 将 OVCAR-3 细胞
， Westernblot 观察 FAK 、
IC 50 较 低 （
Blank Blank 结论 ： 转染
该 作用 可能 依赖于 细胞
， 在 多 种 恶性 肿瘤
作用 ， 近年 来 其 被
其 被 证实 与 宫颈癌
中 已 显示 其 优越性
Blank 本 研究 通过 观察
研究 通过 观察 塞来昔布 对
影响 ， 探讨 塞来昔布抗 肿瘤
相差 显微镜 观察 不同 浓度
处理 后生长 相对 缓慢 ，
Blank 塞来昔布 能 诱导 HeLa
梯形 条带 明显 ， 并
Blank Blank 结论 ： 塞来昔布
宫颈癌 是 最 常见 的 妇科
至今 尚未 完全 明了 。
Blank 本 研究 旨在 探讨
研究 旨在 探讨 中国 已婚
提供 循证 依据 。 Blank
有关 的 研究 ， 应用
综合 定量 评价 宫颈癌 危险
15 篇 研究 文献中 ，
） 、 多 食 蔬菜
Blank Blank 结论 ： 影响
发生 的 主要 危险 因素
是 ： 多 食 蔬菜
） 是 最 常见 的 胃肠
性 c-kit 或 血小板 源性
依赖于 KIT 或 PDGFRα 基因
总体 敏感性 几乎 相同 ，
加入 DOG1 将 使 患者
机制 的 研究 Blank Blank
难治 性 急性 髓性 白血病
作用 的 报道 。 Blank
本 文 探讨 地 西他
Jeko-1 作为 研究 对象 ，
西他 滨 能 有效 抑制
Blank 本 研究 另 发现
研究 另 发现 Jeko-1 细胞
Blank Blank 结论 ： 地
的 理论 依据 。 Blank
是 青少年 常见 的 恶性 肿瘤
， 由于 大多数 患者 发现
大多数 患者 发现 时 疾病
虽然 手术 可以 改善 患者
Blank Blank 近年 来 ， 蛋白质
， 为 发现 肿瘤 标志物
Blank 本 研究 采用 比较
研究 采用 比较 蛋白质组学 理论
， 以期 发现 可能 用于
以期 发现 可能 用于 早期
方法 ： 将 人骨 肉瘤
软件 进行 比较 分析 ，
差异 表达 明显 的 蛋白
Blank 为了 验证 蛋白质 组
图像 分析 发现 有 13
PRDX4 蛋白 明显 升高 ；
） 表达 明显 降低 。
Westernblot 实验 证实 UQCRC1 、
瘤细胞 中 明显 升高 。
Blank Blank 结论 ： 蛋白质组学
蛋白质组学 分析 能 很 好地
分析 能 很 好地 显示
很 好地 显示 骨肉 瘤细胞
成骨 细胞 之间 差异 表达
的 蛋白质 可以 为 进一步
为 进一步 研究 骨肉瘤 的
药物 提供 依据 。 Blank
肿瘤 中 最 常见 的 一
类型 ， 近来 研究 发现
， 近来 研究 发现 ，
近来 研究 发现 ， c-FLIP
Blank 本 研究 探讨 c-FLIP
本 研究 探讨 c-FLIP 在
分别 统计 比较 各 组
表达 率均 明显 高于 正常
转移 有 明显 相关性 （
Blank Blank 结论 ： c-FLIP
Blank 前期 研究 结果 显示
研究 结果 显示 ， hsa-miR-491-3p
其 功能 研究 的 报道
研究 的 报道 。 Blank
Blank 本 研究 旨在 探讨
研究 旨在 探讨 以 hsa-miR-491-3p
的 凋亡率 明显 高于 前
的 凋亡率 明显 高于 前
划痕 实验 显示 各 组
Blank Blank 结论 ： 以
反义 寡核苷酸 能够 抑制 NCI-H446
中 的 常见 的 分子 生物学
， 因此 研究 p53 基因
位点 突变 可能 为 肺
治疗 提供 一定 的 理论 基础
Blank 本 研究 旨在 研究
研究 旨在 研究 肺癌 常见
研究 肺癌 常见 的 245 位点
细胞 术 观察 脂质体 瞬时
稳定 转染 观察 克隆 形成
形成 数量 明显 增多 ，
速度 也 明显 加快 。
Blank Blank 结论 ： p53
突变 后 基本 丧失 了
ALK1 ） 可 促进 内皮
Blank 本 研究 采用 RNA
表达 ， 观察 抑制 效果
水平 均 可 明显 下调
均 可 明显 下调 ALK1
Blank Blank 结论 ： RNAi
， ALK1 可 作为 胃癌
的 疗效 预测 评估 成为
疗效 预测 评估 成为 近年
评估 成为 近年 来 研究 的
近年 来 研究 的 热点
Blank 本 研究 旨在 探讨
研究 旨在 探讨 NSCLC 患者
经 吉非替尼 或 厄罗替尼 治疗
且 疗效 可 评价 的
疗效 可 评价 的 晚期
CEA 值 较 低 的
患者 疗效 较 差 。
特征 ， 发现 两 组
Blank Blank 结论 ： 血清
CEA 水平 可 作为 预测
可 作为 预测 晚期 NSCLC
、 TRACP-5b 含量 分析 对
， 本 研究 旨在 探讨
研究 旨在 探讨 肺癌 患者
水平 ， 比较 ECT 全身
血清 VEGF 含量 平均 为
血清 TRACP-5b 含量 平均 为
扫描 阴性 或 不 确定
血清 VEGF 含量 平均 为
； TRACP-5b 含量 平均 为
McNemar 检验 显示 两 者
两 者 相似 。 Blank
Blank Blank 结论 ： 肺癌
与 TRACP-5b 含量 明显 增高
TRACP-5b 含量 明显 增高 ，
方便 ， 可 作为 肺癌
肺癌 患者 判断 骨 转移
的 作用 研究 现状 Blank
编码 RNA 研究 的 热点
Blank 随着 研究 的 不断
， 人们 发现 lncRNA 与
的 深入 研究 将使 目前
治疗 提供 非常 有 价值
的 科学 依据 。 Blank
各 组 比较 ， 哮喘
正常 组 之间 差异 无
哮喘 组 较 正常 组
鼻炎 组均 较 正常 组
ECP 检出率 极 低 ；
Blank Blank 结论 ： 哮喘
黏膜 免疫 可能 是 其
免疫 介质 可能 是 黏膜
目的 ： 探讨 舒血宁 注射液
大鼠 心肌 是否 具有 保护
方法 ： 将 30 只
； 取 部分 心肌 匀浆
MDA ） 含量 ； 部分
含量 ； 部分 心肌 行
H-E 染色 观察 病理 变化
CLP 组 比较 ， 舒血
组织 MDA 含量 ， 并
< 0.05 或 0.01 ）
； 组织学 观察 可见 舒血
组织学 观察 可见 舒血 宁可
舒血 宁可 明显 改善 脓
Blank Blank 结论 ： 舒血宁
其 机制 可能 与其 对
耐药 : 多 药 耐
细胞 的 许多 功能 ，
Blank Blank 近来 有 研究
近来 有 研究 发现 ，
有 研究 发现 ， 与
， 与 多 药 耐
， 因此 推测 脂筏 可能
推测 脂筏 可能 与 耐药性
耐药性 有 一定 关系 。
与其 功能 之间 的 联系
肿瘤 细胞 多 药 耐
念珠菌 ） 多 药 耐
肉瘤 的 研究 Blank Blank
真菌 ， 研究 其 发酵液
筛选 出 能够 产 鬼
抑瘤 实验 研究 内生 真菌
T8 发酵液 能够 促进 白细胞
Blank Blank 结论 ： T8
发酵液 具有 一定 的 抑制 肿瘤
处理 后 可以 作为 肿瘤
促渗 作用 研究 Blank Blank
目的 ： 考察 微 针对
促渗剂氮酮 进行 比较 。 Blank
池法 ， 将 人体 腹部
的 熊果苷 含量 ， 液相
微 针 可以 刺穿 人体
Blank Blank 结论 ： 微针
皮肤 后 可 显著 增加
， 通过 观察 绿色 荧光
定量 PCR 显示 成功 制备
细胞 具有 较 强 的
Blank Blank 结论 ： 应用
为 后续 研究 奠定 了
目的 ： 观察 长期 高
24d ， 考察 子代 与
采用 real-timeRT-PCR 考察 白 假
酵母菌 脂质 过 氧化 损伤
氯化钠 刺激 能 增加 白
降低 脂质 过 氧化 损伤
Blank Blank 结论 ： 长期
氯化钠 刺激 能够 增强 白
细胞 ， 观察 是否 能
， 观察 是否 能 提高
观察 是否 能 提高 Erα
为 进一步 研究 Erα 与
方法 ： 将 Er α
基因 测序 验证 后 ，
后 ， 将 LV-Erα-flag 与
每 天 观察 荧光 表达
以 获得 最 佳 感染
鉴定 均 表明 重组 慢
病毒 V-GFP-flag 能 感染 神经
神经 细胞 至少 能 存活
细胞 至少 能 存活 8
期间 GFP 能 持续 表达
表达 ， 说明 慢 病毒
慢 病毒 能 有效 而
后 ， 能 显著 增强
Blank Blank 结论 ： 成功
， 其 能 成功 感染
目的 ： 探讨 采用 将
探讨 采用 将 兔全 骨髓
， 同时 观察 EPCs 的
培养 ， 观察 细胞 生长
曲线 并 评估 其 扩增
检测 ， 比较 分选 前后
h 后 可 见 细胞 呈
呈 丛状 或 集落样 生长
ml 骨髓 可以 获得 （
； 检测 发现 CD 133
Blank Blank 结论 ： 通过
过程 中 大量 基因 的
基因 后能 明显 改善 其
功能 ， 可 进一步 解释
， 并 有望 为 脂肪肝
） ， 可 穿越 外
与 中枢 之间 的 屏障
实验室 中 常 用 p75 NTR
尚 缺乏 可以 特异 标记
分子 ， 将 其 与
目的 ： 研究 IL-22 对
后 表达 明显 增高 （
加入 IL-22 可 明显 抑制
IL-22 可 明显 抑制 ox-LDL
Blank Blank 结论 ： IL-22
： IL-22 可 抑制 ox-LDL
， 这 可能 与其 促使
目的 ： 比较 观察 老年
： 比较 观察 老年 糖尿病
健康 老年人 之间 血清 14，15-环氧
） 的 含量 变化 ，
TXB2 的 含量 ， 同时
与 A组 比较 ： （
6-keto-PGF1 α 含量 下降 （
， TXB2 含量 升高 （
） 14，15-DHET 含量 与 DM
Blank Blank 结论 ： 老年
产物 14，15-DHET 含量 下降 发生
， 14，15-DHET 含量 变化 可
含量 变化 可 作为 判断
可 作为 判断 DM 、
目的 ： 观察 曲 美
病理 形态学 观察 。 Blank
检查 结果 表明 ： 曲
光镜 下 可 见 手术 对照组
肥大 ， 部分 心肌 纤维化
手术 对照组 可 见 大片 心肌
损伤 均 较 手术 对照组
Blank Blank 结论 ： 曲
目的 ： 观察 舒洛 地
D/Purea （ 说明 腹膜 对
D/Ptp （ 评估 腹膜 透析液
D1/D0 （ 表示 腹 透
Masson 染色 观察 腹膜 结构
炎症 细胞 数 ； 计算
中 白细胞 数 ； ELISA
血管 增生 明显 （ P
中 白细胞 数 、 MCP-1
Blank Blank 结论 ： 舒洛
地 特 可能 通过 抑制
目的 ： 探讨 脂质体 （
印迹 分析 显示 OGD4h/R6h 组
蛋白 表达 较 正常 组
； RT-PCR 显示 OGD4h/R6h 组
Bcl-xLmRNA 表达 较 正常 组
Blank Blank 结论 ： NF-κ
NF-κ BdecoyODNs 可 有效 抑制
， 这 可能 是 NF-κB
作用 的 部分 机制 。
组织 中 多 种 自体 吞噬
电子 显微镜 观察 15 对
结构 特征 之间 的 联系
： 数据 提示 肝癌 细胞
细胞 中 主要 分布 巨型
癌旁 细胞 主要 分布 微型
Blank Blank 结论 ： 巨型
组织 中 呈现 不对称 分布
该 现象 可能 与 肝癌
目的 ： 观察 人类 新
， 并 探讨 其 在
发展中 的 可能 作用 。
成像 法 观察 EGFP-Rspo3 在
Blank Blank 将 重组 质粒
细胞 术 观察 Rspo3 基因
Rspo3 基因 过 表达 对
Rspo3 基因 过 表达 对
成像 法 观察 发现 ，
法 观察 发现 ， EGFP-Rspo3
细胞 术 观察 发现 ，
术 观察 发现 ， Rspo3
Rspo3 基因 过 表达 对
周期 没有 明显 影响 ；
Rspo3 基因 过 表达 不
Rspo3 基因 过 表达 增强
移行 有 一定 抑制 作用
Blank Blank 结论 ： Rspo3
功能 ， 能 诱导 部分
能 诱导 部分 肿瘤 细胞凋亡
目的 ： 探讨 去 甲
模型 ， 将 模型 大鼠
min ， 观察 并 记录
结束 后再 观察 20 min
24h ， 观察 大鼠 生存率
、 Cr值 较 LR 组
Blank Blank 结论 ： 在
使用 NE 较 单纯 乳酸
林格液 复苏 可 减轻 大鼠
释放 度 考察 Blank Blank
） 并 评价 其 体外
介质 ， 考察 DTX -
Blank Blank 结论 ： DTX
缓释性 ， 能够 在 血液
值得 进一步 研究 。 Blank
构建 与 验证 Blank Blank
构建 、 验证 并 优化
， 模型 验证 后 进行
结果 ： 根据 176 张
边缘 吻合 较 好 ，
模型 具有 较 好 的
所建 模型 可 任意 旋转
各个 角度 观察 。 Blank
Blank Blank 结论 ： 成功
人脑 及 部分 相邻 器官
的 危害 可能 仅 次于
， 既有 近期 辐射 损伤
效应 ， 主要 是 以
放射性 尘埃 远 不 足以
防护 方面 主要 是 利用
我国 也 应 提高 相应
和 防护 研究 水平 ，
， 确保 一旦 核电站 发生
核电站 事故 可能 带来 的
和 科学 研究 等 问题
， 做 一些 概要 的
目的 ： 探讨 大 剂量
Transwell 法 研究 DC 的
， 却 能 抑制 DC
Blank Blank 结论 ： 大
γ 射线 可以 通过 下调
目的 ： 探讨 Toll 样
） ， 观察 小鼠 不同
细胞 的 含量 及其 骨髓
集落 形成 数 。 Blank
： CpG-ODN 能 提高 照
骨髓 有核细胞 数 （ P
Blank Blank 结论 ： CpG-ODN
： CpG-ODN 能 减轻 小鼠
目的 ： 研究 通络 方剂
影响 ， 探讨 TLR 对
作用 的 可能 机制 。
方法 ： 将 SD 大鼠
Blank Blank 结论 ： TLR
： TLR 可能 通过 抑制
为 诱导 多 潜能 干细胞
目的 ： 研究 水 通道
印迹 技术 研究 野生 型
结果 均 证实 了 AQP4
荧光 结果 表明 AQP4 主要
表明 AQP4 主要 分布 于
检测 结果 显示 ， 埋藏
电位 结果 发现 ， 两
电位 波形 相似 ， 波幅
Blank Blank 结论 ： AQP4
嗅球 的 多个 部位 ，
， 其 可能 具有 保护
其 活性 可 抑制 葡萄糖
人体 内 主要 存在 SGLT1
Blank Blank 大量 的 动物 实验
及 临床 研究 发现 SGLT2
临床 研究 发现 SGLT2 抑
抑 制剂 能 显著 降低
的 临床 研究 还 比较
研究 还 比较 局限 ，
尚待 进一步 探讨 。 Blank
为 诱导 多 潜能 干细胞
病毒 ， 将 病毒 感染
定量 PCR 证实 克隆 样
荧光 实验 证实 其 表达
Blank Blank 结论 ： 肝癌
干 细胞 可 高效 重
为 诱导 多 潜能 干细胞
干 细胞 可 作为 培养
培养 诱导 多 潜能 干细胞
基于 诱导 多 潜能 干细胞
肝癌 模型 研究 提供 了
目的 ： 探讨 中低 温
MDA ） 含量 及 超氧化物
内 MDA 含量 及 SOD
血清 MDA 含量 均 升高
内 MDA 含量 高于 B组
Blank Blank 结论 ： 经
稀释 血 能 部分 改善
血 能 部分 改善 中
功能 具有 一定 的 保护 作用
猪 肾 部分 切除术 及
猪 肾 部分 切除术 及
成形术 ， 评估 机器人 单孔
猪 肾 部分 切除术 ：
切除术 ： 完全 侧 卧位
按 菱形 将 4 个
， 其中 左右 为 8mm
完成 肾 部分 切除术 ，
完成 肾 部分 切除术 2
Blank Blank 结论 ： 机器人
后 ， 能 顺利 完成
单孔 通道 可 获得 更
增敏 作用 研究 Blank Blank
目的 ： 探讨 STAT3 反义
， 瘤内 多 点 注射
时间 、 相对 生长 速率
实验 结果 表明 ， 与
实验 结果 表明 反义 STAT3
局部 照射 能 明显 减慢
照射 能 明显 减慢 移植
Blank Blank 结论 ： 反义
目的 ： 探讨 miR-34 a
上调 幅度 远 高于 辐射
Blank Blank 结论 ： 细胞
MG 有 明显 的 辐射
293 有 明显 的 辐射
目的 ： 观察 胰岛素 样
印迹 方法 观察 IGF-2 刺激
IGF-2 刺激 可 促进 Rh1
细胞 后 可 使 S6
磷酸化 状态 相对 稳定 。
Blank Blank 结论 ： IGF-2
功能 则 相对 稳定 。
是 新 发现 的 一
Blank Blank 研究 发现 ，
Blank 研究 发现 ， NOB1
本 文 主要 就 NOB1
扫描 显微镜 观察 变异 链球菌
CLSM ） 观察 。 Blank
的 分布 较 ATCC 25175
水溶性 葡聚糖 能 力强 于
溶性 葡聚糖 能 力强 于
Blank Blank 结论 ： 在
临床 株 表现 出 不同于 标准
多糖 能力 可能 是 其
之一 ， 提示 研究 致龋
， 提示 研究 致龋 机制
株 作为 研究 样本 较
研究 样本 较 标准 株
目的 ： 探讨 淫羊藿 素
作用 及 可能 机制 。
细胞内 SOD 含量 及 凋亡
， 并 观察 大鼠 肝
CCl4 损伤 可 使 原代
和 MDA 含量 以及 细胞凋亡
和 MDA 含量 以及 细胞凋亡
率 均 明显 低于 凋亡
活性 则 明显 高于 模型
< 0.05 或 0.01 ）
Blank 体内 研究 结果 显示
研究 结果 显示 ， 与
模型 组 比较 ， 淫羊藿
素 处理 可 降低 肝硬化
Blank Blank 结论 ： 淫羊藿
淫羊藿 素 可能 通过 抗氧化
目的 ： 探讨 曲 古
上 清 显示 ： TSA
水平 均 明显 高于 对照组
qRT-PCR 检测 显示 ： TSA
因子 检测 显示 ： TSA
细胞 比值 明显 升高 ，
Blank Blank 结论 ： TSA
NaB 暴露 可 引起 人
受体 的 研究 进展 Blank
调节肽 ， 主要 作用 于
Blank Blank 近年 来 研究 发现
近年 来 研究 发现 ，
来 研究 发现 ， Ang-
， 在 多 种 疾病 病理
米粒 的 研究 Blank Blank
载体 进行 研究 。 Blank
， 并 考察 PBAE/pDNA 纳米
结果 ： 当 PBAE/pDNA 的
pDNA 被 完全 包裹 ；
中 ， 当 PBAE/pDNA 质量
Blank Blank 结论 ： 带
的 PBAE 能够 通过 静电
中 具有 较 高 的
目的 ： 将 携带 人
中 ， 探讨 构建 自体
Blank Blank 将 转 基因
后 ， 观察 其 心率
取样 检查 显示 MSCs 在
Blank Blank 结论 ： 在
短期 内 可以 发挥 生物
模型 实验 研究 Blank Blank
提供 参考 依据 。 Blank
进行 动态 观察 。 Blank
Blank Blank 评估 程度 以
R 值 表示 ， 随着
= 1 表示 肝脏 组织
< 1 表示 肝脏 炎症
< 0.702 表示 肝脏 出现
< 0.352 表示 肝硬化 后期
Blank Blank 结论 ： SLCD
评分 公式 能 较 敏感
公式 能 较 敏感 而
情况 ， 若 能 在
， 若 能 在 临床
临床 进一步 证实 其 运用
， 则 可 为 临床
提供 参考 依据 。 Blank
目的 ： 探讨 通络 方剂
周 后 比较 各 组
Blank Blank 结论 ： 通络
通络 方剂 可能 通过 改善
为 后续 研究 奠定 基础
细胞 ， 观察 其 形态学
形态 ， 当 细胞 达到
细胞 达到 一定 密度 后
Blank Blank 结论 ： CAVD
的 改变 可能 是 导致
目的 ： 探讨 影响 原发性
RT-PCR 技术 研究 CD99 基因
预后 的 主要 危险 因素
模型 分析 发现 ： ccRCC
时间 的 主要 危险 因素
Blank Blank 比较 TNM Ⅰ
Blank Blank 结论 ： 肿瘤
的 表达 可能 与 ccRCC
时间 的 主要 危险 因素
